Link,Name,Brand,Gender,Top_Notes,Mid_Notes,Base_Notes,Rating,Year,Category,Longevity,All_Notes,Notes
https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Infrared-Eau-de-Parfum-81409.html,Spicebomb Infrared Eau de Parfum,Viktor&Rolf,men,"Cinnamon, Chili Pepper, Pink Pepper","Chili Pepper, Leather","Resins, Woodsy Notes",4.34,2023,warm spicy,3.603,"Cinnamon, Chili Pepper, Pink Pepper, Chili Pepper, Leather, Resins, Woodsy Notes","['Cinnamon', 'Chili Pepper', 'Pink Pepper', 'Chili Pepper', 'Leather', 'Resins', 'Woodsy Notes']"
https://www.fragrantica.com/perfume/Ex-Nihilo/Lust-in-Paradise-53588.html,Lust in Paradise,Ex Nihilo,women,Pink Pepper,"Peony, Litchi, Petalia","Musk, White Cedar Extract, Amber",3.99,2019,floral,3.514,"Pink Pepper, Peony, Litchi, Petalia, Musk, White Cedar Extract, Amber","['Pink Pepper', 'Peony', 'Litchi', 'Petalia', 'Musk', 'White Cedar Extract', 'Amber']"
https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-2-390.html,Comme des Garcons 2,Comme des Garcons,women and men,"Aldehydes, Angelica, Tea, Mandarin Orange, Mate","Ink, Magnolia, Nutmeg, West Indian Bay, Coriander, Caraway, Cinnamon","Incense, Patchouli, Cedar, Vetiver, Amber, Labdanum",4.18,1999,aromatic,3.513,"Aldehydes, Angelica, Tea, Mandarin Orange, Mate, Ink, Magnolia, Nutmeg, West Indian Bay, Coriander, Caraway, Cinnamon, Incense, Patchouli, Cedar, Vetiver, Amber, Labdanum","['Aldehydes', 'Angelica', 'Tea', 'Mandarin Orange', 'Mate', 'Ink', 'Magnolia', 'Nutmeg', 'West Indian Bay', 'Coriander', 'Caraway', 'Cinnamon', 'Incense', 'Patchouli', 'Cedar', 'Vetiver', 'Amber', 'Labdanum']"
https://www.fragrantica.com/perfume/Les-Liquides-Imaginaires/Bloody-Wood-23082.html,Bloody Wood,Les Liquides Imaginaires,women and men,"Red Wine, Rose, Violet","Red Wine, Cherry, Fruity Notes, Raspberry","Woody Notes, Oak, Sandalwood",3.89,2013,woody,2.768,"Red Wine, Rose, Violet, Red Wine, Cherry, Fruity Notes, Raspberry, Woody Notes, Oak, Sandalwood","['Red Wine', 'Rose', 'Violet', 'Red Wine', 'Cherry', 'Fruity Notes', 'Raspberry', 'Woody Notes', 'Oak', 'Sandalwood']"
https://www.fragrantica.com/perfume/Etat-Libre-d-Orange/Putain-des-Palaces-4521.html,Putain des Palaces,Etat Libre d'Orange,women,,,"Powdery Notes, Violet, Leather, Musk, Amber, Rose, Ginger, Mandarin Orange, Lily of the Valley",3.85,2006,musky,3.315,"Powdery Notes, Violet, Leather, Musk, Amber, Rose, Ginger, Mandarin Orange, Lily of the Valley","['Powdery Notes', 'Violet', 'Leather', 'Musk', 'Amber', 'Rose', 'Ginger', 'Mandarin Orange', 'Lily of the Valley']"
https://www.fragrantica.com/perfume/Serge-Lutens/Fille-en-Aiguilles-6619.html,Fille en Aiguilles,Serge Lutens,women and men,,,"Pine Tree, Incense, Dried Fruits, Fir, Spicy Notes, Bay Leaf, Vetiver",4.33,2009,woody,3.322,"Pine Tree, Incense, Dried Fruits, Fir, Spicy Notes, Bay Leaf, Vetiver","['Pine Tree', 'Incense', 'Dried Fruits', 'Fir', 'Spicy Notes', 'Bay Leaf', 'Vetiver']"
https://www.fragrantica.com/perfume/Milano-Fragranze/Panettone-71006.html,Panettone,Milano Fragranze,women and men,"Bitter Orange, Ginger, Mandarin Orange, Carrot Seeds, Davana","Rum, Immortelle, Tagetes","Vanilla, Buckwheat",4.09,2021,citrus,3.214,"Bitter Orange, Ginger, Mandarin Orange, Carrot Seeds, Davana, Rum, Immortelle, Tagetes, Vanilla, Buckwheat","['Bitter Orange', 'Ginger', 'Mandarin Orange', 'Carrot Seeds', 'Davana', 'Rum', 'Immortelle', 'Tagetes', 'Vanilla', 'Buckwheat']"
https://www.fragrantica.com/perfume/Reyane-Tradition/Insurrection-II-Wild-30721.html,Insurrection II Wild,Reyane Tradition,men,,,"Tobacco, Honey, Vanilla, Spicy Notes, Tonka Bean, Cacao Pod, Woody Notes",4.47,,gourmand,3.655,"Tobacco, Honey, Vanilla, Spicy Notes, Tonka Bean, Cacao Pod, Woody Notes","['Tobacco', 'Honey', 'Vanilla', 'Spicy Notes', 'Tonka Bean', 'Cacao Pod', 'Woody Notes']"
https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Profondo-Parfum-90451.html,Acqua di Giò Profondo Parfum,Giorgio Armani,men,"Marine, Green Mandarin",Mimosa,"Patchouli, Labdanum",3.79,2024,citrus,3.181,"Marine, Green Mandarin, Mimosa, Patchouli, Labdanum","['Marine', 'Green Mandarin', 'Mimosa', 'Patchouli', 'Labdanum']"
https://www.fragrantica.com/perfume/Celine/Black-Tie-57925.html,Black Tie,Celine,women and men,,,"Vanilla, Orris Root, Cedar, Musk, Oakmoss",4.37,2019,woody,3.087,"Vanilla, Orris Root, Cedar, Musk, Oakmoss","['Vanilla', 'Orris Root', 'Cedar', 'Musk', 'Oakmoss']"
https://www.fragrantica.com/perfume/Louis-Vuitton/Meteore-62251.html,Météore,Louis Vuitton,men,"Mandarin Orange, Sicilian Orange, Calabrian","Pink Pepper, Pepper, Tunisian Neroli, Indonesian Nutmeg, Guatemalan Cardamom",Java,4.09,2020,citrus,3.572,"Mandarin Orange, Sicilian Orange, Calabrian, Pink Pepper, Pepper, Tunisian Neroli, Indonesian Nutmeg, Guatemalan Cardamom, Java","['Mandarin Orange', 'Sicilian Orange', 'Calabrian', 'Pink Pepper', 'Pepper', 'Tunisian Neroli', 'Indonesian Nutmeg', 'Guatemalan Cardamom', 'Java']"
https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Black-Sea-69652.html,Black Sea,Lorenzo Pazzaglia,women and men,"Salt, Ozonic, Watery Notes, Myrtle, Bergamot","Sea Notes, Salt, Ylang, Ylang, Orange Blossom","Ambergris, Algae, White Musk, Oakmoss, Patchouli",4.24,2019,aquatic,4.503,"Salt, Ozonic, Watery Notes, Myrtle, Bergamot, Sea Notes, Salt, Ylang, Ylang, Orange Blossom, Ambergris, Algae, White Musk, Oakmoss, Patchouli","['Salt', 'Ozonic', 'Watery Notes', 'Myrtle', 'Bergamot', 'Sea Notes', 'Salt', 'Ylang', 'Ylang', 'Orange Blossom', 'Ambergris', 'Algae', 'White Musk', 'Oakmoss', 'Patchouli']"
https://www.fragrantica.com/perfume/Lancome/Idole-Aura-67578.html,Idôle Aura,Lancôme,women,"Salt, Rose, Bergamot","Rose, Jasmine","Bourbon Vanilla, Salt, Musk, Heliotrope",3.81,2021,musky,3.193,"Salt, Rose, Bergamot, Rose, Jasmine, Bourbon Vanilla, Salt, Musk, Heliotrope","['Salt', 'Rose', 'Bergamot', 'Rose', 'Jasmine', 'Bourbon Vanilla', 'Salt', 'Musk', 'Heliotrope']"
https://www.fragrantica.com/perfume/Zara/Fields-at-Nightfall-64241.html,Fields at Nightfall,Zara,women,Praline,Jasmine,"Sandalwood, Amber",4.08,2020,woody,2.985,"Praline, Jasmine, Sandalwood, Amber","['Praline', 'Jasmine', 'Sandalwood', 'Amber']"
https://www.fragrantica.com/perfume/Kayali-Fragrances/Sweet-Diamond-Pink-Pepper-25-67023.html,Sweet Diamond Pink Pepper 25,Kayali Fragrances,women and men,"Pink Pepper, Saffron, Bergamot, Royal Lily","Bulgarian Rose, May Rose, Vanilla Orchid, Magnolia","Amber, Sandalwood, Patchouli, Musk",3.8,2021,warm spicy,3.298,"Pink Pepper, Saffron, Bergamot, Royal Lily, Bulgarian Rose, May Rose, Vanilla Orchid, Magnolia, Amber, Sandalwood, Patchouli, Musk","['Pink Pepper', 'Saffron', 'Bergamot', 'Royal Lily', 'Bulgarian Rose', 'May Rose', 'Vanilla Orchid', 'Magnolia', 'Amber', 'Sandalwood', 'Patchouli', 'Musk']"
https://www.fragrantica.com/perfume/Bottega-Veneta/Bottega-Veneta-12863.html,Bottega Veneta,Bottega Veneta,women,"Pink Pepper, Bergamot",Jasmine,"Leatheroak, Patchouli",4.17,2011,woody,3.465,"Pink Pepper, Bergamot, Jasmine, Leatheroak, Patchouli","['Pink Pepper', 'Bergamot', 'Jasmine', 'Leatheroak', 'Patchouli']"
https://www.fragrantica.com/perfume/Givenchy/Organza-4.html,Organza,Givenchy,women,"Nutmeg, Gardenia, African Orange Flower, Green Notes, Bergamot","Tuberose, Jasmine, Honeysuckle, Iris, Peony, Mace","Vanilla, Amber, Woodsy Notes, Guaiac Wood, Virginia Cedar",3.95,1996,woody,3.822,"Nutmeg, Gardenia, African Orange Flower, Green Notes, Bergamot, Tuberose, Jasmine, Honeysuckle, Iris, Peony, Mace, Vanilla, Amber, Woodsy Notes, Guaiac Wood, Virginia Cedar","['Nutmeg', 'Gardenia', 'African Orange Flower', 'Green Notes', 'Bergamot', 'Tuberose', 'Jasmine', 'Honeysuckle', 'Iris', 'Peony', 'Mace', 'Vanilla', 'Amber', 'Woodsy Notes', 'Guaiac Wood', 'Virginia Cedar']"
https://www.fragrantica.com/perfume/Zara/Hypnotic-Vanilla-85038.html,Hypnotic Vanilla,Zara,women and men,,,"Vanilla, Caramel, Jasmine, Oakmoss, Apricot Blossom",4.1,2023,gourmand,3.09,"Vanilla, Caramel, Jasmine, Oakmoss, Apricot Blossom","['Vanilla', 'Caramel', 'Jasmine', 'Oakmoss', 'Apricot Blossom']"
https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Blue-Eau-de-Parfum-38051.html,Polo Blue Eau de Parfum,Ralph Lauren,men,"Sea Notes, Bergamot, Cardamom","Basil, Verbena, Clary Sage, Orris","Suede, Vetiver, Woodsy Notes, Patchouli",4.26,2016,aromatic,3.048,"Sea Notes, Bergamot, Cardamom, Basil, Verbena, Clary Sage, Orris, Suede, Vetiver, Woodsy Notes, Patchouli","['Sea Notes', 'Bergamot', 'Cardamom', 'Basil', 'Verbena', 'Clary Sage', 'Orris', 'Suede', 'Vetiver', 'Woodsy Notes', 'Patchouli']"
https://www.fragrantica.com/perfume/Le-Labo/Rose-31-3678.html,Rose 31,Le Labo,women and men,"Rose, Cumin","Rose, Vetiver, Cedar","Musk, Guaiac Wood, Agarwood, Oud, Olibanum, Labdanum",4.12,2006,woody,3.333,"Rose, Cumin, Rose, Vetiver, Cedar, Musk, Guaiac Wood, Agarwood, Oud, Olibanum, Labdanum","['Rose', 'Cumin', 'Rose', 'Vetiver', 'Cedar', 'Musk', 'Guaiac Wood', 'Agarwood', 'Oud', 'Olibanum', 'Labdanum']"
https://www.fragrantica.com/perfume/Atelier-des-Ors/Pink-Me-Up-76834.html,Pink Me Up,Atelier des Ors,women and men,"Bergamot, Orange Blossom","Blackberry, Champagne, Rose","Musk, Patchouli, Iris",3.96,2022,fruity,3.06,"Bergamot, Orange Blossom, Blackberry, Champagne, Rose, Musk, Patchouli, Iris","['Bergamot', 'Orange Blossom', 'Blackberry', 'Champagne', 'Rose', 'Musk', 'Patchouli', 'Iris']"
https://www.fragrantica.com/perfume/Tom-Ford/White-Suede-6386.html,White Suede,Tom Ford,women,"Thyme, Tea","Lily, Valley, Saffron, Rose","Suede, Musk, Sandalwood, Olibanum, Amber",4.14,2009,musky,3.148,"Thyme, Tea, Lily, Valley, Saffron, Rose, Suede, Musk, Sandalwood, Olibanum, Amber","['Thyme', 'Tea', 'Lily', 'Valley', 'Saffron', 'Rose', 'Suede', 'Musk', 'Sandalwood', 'Olibanum', 'Amber']"
https://www.fragrantica.com/perfume/Escentric-Molecules/Molecule-01-Iris-66048.html,Molecule 01  Iris,Escentric Molecules,women and men,,,"Orris Root, Iso E Super",4.11,2021,woody,3.248,"Orris Root, Iso E Super","['Orris Root', 'Iso E Super']"
https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Rouge-Malachite-34589.html,Armani Prive Rouge Malachite,Giorgio Armani,women and men,"Tuberose, Pink Pepper, Clary Sage","Tuberose, Jasmine Sambac, Ylang, Ylang, Benzoin, Cashmeran, Orange Blossom","Tuberose, Amber",4.21,2016,woody,3.607,"Tuberose, Pink Pepper, Clary Sage, Tuberose, Jasmine Sambac, Ylang, Ylang, Benzoin, Cashmeran, Orange Blossom, Tuberose, Amber","['Tuberose', 'Pink Pepper', 'Clary Sage', 'Tuberose', 'Jasmine Sambac', 'Ylang', 'Ylang', 'Benzoin', 'Cashmeran', 'Orange Blossom', 'Tuberose', 'Amber']"
https://www.fragrantica.com/perfume/Maison-Alhambra/Fabulo-Intense-79938.html,Fabulo Intense,Maison Alhambra,women and men,"Lavender, Clary Sage","Bitter Almond, Vanilla, Orris Root","Leather, White Woods, Tonka Bean, Cashmeran, Amber",4.12,,woody,3.506,"Lavender, Clary Sage, Bitter Almond, Vanilla, Orris Root, Leather, White Woods, Tonka Bean, Cashmeran, Amber","['Lavender', 'Clary Sage', 'Bitter Almond', 'Vanilla', 'Orris Root', 'Leather', 'White Woods', 'Tonka Bean', 'Cashmeran', 'Amber']"
https://www.fragrantica.com/perfume/By-Kilian/Roses-on-Ice-62616.html,Roses on Ice,By Kilian,women and men,"Cucumber, Juniper Berries, Lime, Pink Pepper, Violet Leaf","Rose, Ozonic","Musk, Sandalwood, Cedar, Ambroxan",3.53,2020,aquatic,3.138,"Cucumber, Juniper Berries, Lime, Pink Pepper, Violet Leaf, Rose, Ozonic, Musk, Sandalwood, Cedar, Ambroxan","['Cucumber', 'Juniper Berries', 'Lime', 'Pink Pepper', 'Violet Leaf', 'Rose', 'Ozonic', 'Musk', 'Sandalwood', 'Cedar', 'Ambroxan']"
https://www.fragrantica.com/perfume/Louis-Vuitton/City-Of-Stars-73344.html,City Of Stars,Louis Vuitton,women and men,"Lime, Blood Orange, Blood Mandarin, Bergamot, Lemon",Tiare Flower,"Powdery Notes, Musk, Sandalwood",4.17,2022,citrus,3.257,"Lime, Blood Orange, Blood Mandarin, Bergamot, Lemon, Tiare Flower, Powdery Notes, Musk, Sandalwood","['Lime', 'Blood Orange', 'Blood Mandarin', 'Bergamot', 'Lemon', 'Tiare Flower', 'Powdery Notes', 'Musk', 'Sandalwood']"
https://www.fragrantica.com/perfume/Abercrombie-Fitch/Fierce-3508.html,Fierce,Abercrombie & Fitch,men,"Fir, Lemon, Orange, Petitgrain, Cardamom, Sea Notes","Rosemary, Lily, Valley, Jasmine, Rose, Sage","Musk, Vetiver, Oakmoss, Brazilian Rosewood, Sandalwood",4.24,2002,aromatic,3.177,"Fir, Lemon, Orange, Petitgrain, Cardamom, Sea Notes, Rosemary, Lily, Valley, Jasmine, Rose, Sage, Musk, Vetiver, Oakmoss, Brazilian Rosewood, Sandalwood","['Fir', 'Lemon', 'Orange', 'Petitgrain', 'Cardamom', 'Sea Notes', 'Rosemary', 'Lily', 'Valley', 'Jasmine', 'Rose', 'Sage', 'Musk', 'Vetiver', 'Oakmoss', 'Brazilian Rosewood', 'Sandalwood']"
https://www.fragrantica.com/perfume/Moschino/Moschino-Funny-1215.html,Moschino Funny!,Moschino,women,"Bitter Orange, Red Currant, Pink Pepper","Green Tea, Peony, Jasmine, Violet","Cedar, Musk, Oakmoss, Amber",3.99,2007,citrus,2.86,"Bitter Orange, Red Currant, Pink Pepper, Green Tea, Peony, Jasmine, Violet, Cedar, Musk, Oakmoss, Amber","['Bitter Orange', 'Red Currant', 'Pink Pepper', 'Green Tea', 'Peony', 'Jasmine', 'Violet', 'Cedar', 'Musk', 'Oakmoss', 'Amber']"
https://www.fragrantica.com/perfume/Serge-Lutens/L-orpheline-26214.html,L'orpheline,Serge Lutens,women and men,,,"Incense, Musk",4,2014,musky,3.448,"Incense, Musk","['Incense', 'Musk']"
https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-for-Him-Bleu-Noir-Eau-de-Parfum-47950.html,Narciso Rodriguez for Him Bleu Noir Eau de Parfum,Narciso Rodriguez,women and men,,,"Musk, Vetiver, Cedar, Ebony Tree, Amber",4.15,2018,woody,3.161,"Musk, Vetiver, Cedar, Ebony Tree, Amber","['Musk', 'Vetiver', 'Cedar', 'Ebony Tree', 'Amber']"
https://www.fragrantica.com/perfume/Tom-Ford/Santal-Blush-12766.html,Santal Blush,Tom Ford,women,"Spices, Cinnamon, Caraway, Fenugreek, Carrot Seeds","Ylang, Ylang, Jasmine, Rose","Sandalwood, Benzoin, Virginia Cedar, Musk, Agarwood, Oud",4.12,2011,woody,3.453,"Spices, Cinnamon, Caraway, Fenugreek, Carrot Seeds, Ylang, Ylang, Jasmine, Rose, Sandalwood, Benzoin, Virginia Cedar, Musk, Agarwood, Oud","['Spices', 'Cinnamon', 'Caraway', 'Fenugreek', 'Carrot Seeds', 'Ylang', 'Ylang', 'Jasmine', 'Rose', 'Sandalwood', 'Benzoin', 'Virginia Cedar', 'Musk', 'Agarwood', 'Oud']"
https://www.fragrantica.com/perfume/Chanel/Antaeus-616.html,Antaeus,Chanel,men,"Myrhh, Clary Sage, Coriander, Bergamot, Lime, Amalfi Lemon","Rose, Thyme, Basil, Jasmine","Castoreum, Oakmoss, Patchouli, French",4.25,1981,aromatic,3.902,"Myrhh, Clary Sage, Coriander, Bergamot, Lime, Amalfi Lemon, Rose, Thyme, Basil, Jasmine, Castoreum, Oakmoss, Patchouli, French","['Myrhh', 'Clary Sage', 'Coriander', 'Bergamot', 'Lime', 'Amalfi Lemon', 'Rose', 'Thyme', 'Basil', 'Jasmine', 'Castoreum', 'Oakmoss', 'Patchouli', 'French']"
https://www.fragrantica.com/perfume/Dior/Feve-Delicieuse-30164.html,Fève Délicieuse,Dior,women and men,"Lavender, Mint, Bergamot","Sour Cherry, Freesia, Jasmine","Tonka Bean, Vanilla, Cacao Pod, Caramel, Praline, Milk, Benzoin, Sandalwood, Leather, Cedar",4.26,2015,gourmand,3.673,"Lavender, Mint, Bergamot, Sour Cherry, Freesia, Jasmine, Tonka Bean, Vanilla, Cacao Pod, Caramel, Praline, Milk, Benzoin, Sandalwood, Leather, Cedar","['Lavender', 'Mint', 'Bergamot', 'Sour Cherry', 'Freesia', 'Jasmine', 'Tonka Bean', 'Vanilla', 'Cacao Pod', 'Caramel', 'Praline', 'Milk', 'Benzoin', 'Sandalwood', 'Leather', 'Cedar']"
https://www.fragrantica.com/perfume/Rasasi/Daarej-pour-Homme-19688.html,Daarej pour Homme,Rasasi,men,"Cumin, Cardamom, Artemisia","Rose, Orris Root","Vanilla, Tonka Bean, Amber, Sandalwood, Patchouli, Musk",4.16,,warm spicy,3.626,"Cumin, Cardamom, Artemisia, Rose, Orris Root, Vanilla, Tonka Bean, Amber, Sandalwood, Patchouli, Musk","['Cumin', 'Cardamom', 'Artemisia', 'Rose', 'Orris Root', 'Vanilla', 'Tonka Bean', 'Amber', 'Sandalwood', 'Patchouli', 'Musk']"
https://www.fragrantica.com/perfume/Zara/Tobacco-Collection-Rich-Warm-Addictive-2021-69134.html,Tobacco Collection Rich Warm Addictive 2021,Zara,men,Rum,Peony,Bourbon Vanilla,4.35,2021,gourmand,2.885,"Rum, Peony, Bourbon Vanilla","['Rum', 'Peony', 'Bourbon Vanilla']"
https://www.fragrantica.com/perfume/Dior/Miss-Dior-Blooming-Bouquet-2023-78945.html,Miss Dior Blooming Bouquet (2023),Dior,women,"Sweet Pea, Bergamot","Peony, Damask Rose",White Musk,4,2023,floral,2.566,"Sweet Pea, Bergamot, Peony, Damask Rose, White Musk","['Sweet Pea', 'Bergamot', 'Peony', 'Damask Rose', 'White Musk']"
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Oud-Mood-46814.html,Oud Mood,Lattafa Perfumes,women and men,"Rose, Saffron, Pimento","Agarwood, Oud, Caramel, Floral Notes, Patchouli","Woody Notes, Resins, Amber, Incense, Musk",4.05,,woody,3.953,"Rose, Saffron, Pimento, Agarwood, Oud, Caramel, Floral Notes, Patchouli, Woody Notes, Resins, Amber, Incense, Musk","['Rose', 'Saffron', 'Pimento', 'Agarwood', 'Oud', 'Caramel', 'Floral Notes', 'Patchouli', 'Woody Notes', 'Resins', 'Amber', 'Incense', 'Musk']"
https://www.fragrantica.com/perfume/Chanel/Allure-Homme-523.html,Allure Homme,Chanel,men,"Lemon, Peach, Ginger, Mandarin Orange, Lavender, Bergamot","Pepper, Cedar, Patchouli, Vetiver, Brazilian Rosewood, Rose, Jasmine, Gardenia, Freesia, Anise","Vanilla, Tonka Bean, Sandalwood, Coconut, Amber, Benzoin, Musk, Leather, Oakmoss",4.32,1999,citrus,3.313,"Lemon, Peach, Ginger, Mandarin Orange, Lavender, Bergamot, Pepper, Cedar, Patchouli, Vetiver, Brazilian Rosewood, Rose, Jasmine, Gardenia, Freesia, Anise, Vanilla, Tonka Bean, Sandalwood, Coconut, Amber, Benzoin, Musk, Leather, Oakmoss","['Lemon', 'Peach', 'Ginger', 'Mandarin Orange', 'Lavender', 'Bergamot', 'Pepper', 'Cedar', 'Patchouli', 'Vetiver', 'Brazilian Rosewood', 'Rose', 'Jasmine', 'Gardenia', 'Freesia', 'Anise', 'Vanilla', 'Tonka Bean', 'Sandalwood', 'Coconut', 'Amber', 'Benzoin', 'Musk', 'Leather', 'Oakmoss']"
https://www.fragrantica.com/perfume/By-Kilian/Blue-Moon-Ginger-Dash-79731.html,Blue Moon Ginger Dash,By Kilian,women and men,"Lemon, Calone, Aldehydes, Mint","Vodka, Ginger","Ambroxan, White Musk",3.81,2023,citrus,3.278,"Lemon, Calone, Aldehydes, Mint, Vodka, Ginger, Ambroxan, White Musk","['Lemon', 'Calone', 'Aldehydes', 'Mint', 'Vodka', 'Ginger', 'Ambroxan', 'White Musk']"
https://www.fragrantica.com/perfume/Alfred-Dunhill/Icon-29229.html,Icon,Alfred Dunhill,men,"Neroli, Bergamot, Black Pepper, Petitgrain","Black Pepper, Lavender, Cardamom, Juniper Berries, Sage","Vetiver, Oakmoss, Iris, Leather, Agarwood, Oud",4.19,2015,aromatic,3.187,"Neroli, Bergamot, Black Pepper, Petitgrain, Black Pepper, Lavender, Cardamom, Juniper Berries, Sage, Vetiver, Oakmoss, Iris, Leather, Agarwood, Oud","['Neroli', 'Bergamot', 'Black Pepper', 'Petitgrain', 'Black Pepper', 'Lavender', 'Cardamom', 'Juniper Berries', 'Sage', 'Vetiver', 'Oakmoss', 'Iris', 'Leather', 'Agarwood', 'Oud']"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-257.html,Eternity,Calvin Klein,women,"Green Notes, Freesia, Sage, Citruses, Mandarin Orange","Carnation, Lily, Lily, Valley, Narcissus, Marigold, Violet, Rose, Jasmine","Musk, Heliotrope, Sandalwood, Amber, Patchouli",3.63,1988,floral,3.563,"Green Notes, Freesia, Sage, Citruses, Mandarin Orange, Carnation, Lily, Lily, Valley, Narcissus, Marigold, Violet, Rose, Jasmine, Musk, Heliotrope, Sandalwood, Amber, Patchouli","['Green Notes', 'Freesia', 'Sage', 'Citruses', 'Mandarin Orange', 'Carnation', 'Lily', 'Lily', 'Valley', 'Narcissus', 'Marigold', 'Violet', 'Rose', 'Jasmine', 'Musk', 'Heliotrope', 'Sandalwood', 'Amber', 'Patchouli']"
https://www.fragrantica.com/perfume/Snif/Crumb-Couture-82624.html,Crumb Couture,Snif,women and men,,,"Croissant, Vanilla, Black Currant, Sandalwood, Tonka Bean, Rose Jam",4.36,2023,gourmand,2.364,"Croissant, Vanilla, Black Currant, Sandalwood, Tonka Bean, Rose Jam","['Croissant', 'Vanilla', 'Black Currant', 'Sandalwood', 'Tonka Bean', 'Rose Jam']"
https://www.fragrantica.com/perfume/Elizabeth-Arden/5th-Avenue-81.html,5th Avenue,Elizabeth Arden,women,"Lime, Linden Blossom, Lily, Valley, Lilac, Magnolia, Bergamot, Mandarin Orange","Jasmine, Tuberose, Ylang, Ylang, Bulgarian Rose, Peach, Violet, Carnation, Nutmeg","Musk, Iris, Sandalwood, Amber, Vanilla, Cloves",3.85,1996,floral,3.013,"Lime, Linden Blossom, Lily, Valley, Lilac, Magnolia, Bergamot, Mandarin Orange, Jasmine, Tuberose, Ylang, Ylang, Bulgarian Rose, Peach, Violet, Carnation, Nutmeg, Musk, Iris, Sandalwood, Amber, Vanilla, Cloves","['Lime', 'Linden Blossom', 'Lily', 'Valley', 'Lilac', 'Magnolia', 'Bergamot', 'Mandarin Orange', 'Jasmine', 'Tuberose', 'Ylang', 'Ylang', 'Bulgarian Rose', 'Peach', 'Violet', 'Carnation', 'Nutmeg', 'Musk', 'Iris', 'Sandalwood', 'Amber', 'Vanilla', 'Cloves']"
https://www.fragrantica.com/perfume/Profumum-Roma/Acqua-di-Sale-3886.html,Acqua di Sale,Profumum Roma,women and men,,,"Salt, Seaweed, Myrtle, Cedar",4.13,,aromatic,4.306,"Salt, Seaweed, Myrtle, Cedar","['Salt', 'Seaweed', 'Myrtle', 'Cedar']"
https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-Prive-31508.html,CH Men Prive,Carolina Herrera,men,"Whiskey, Grapefruit, Pomelo","Cardamom, Lavender, Sage, Red Thyme","Leather, Tonka Bean, Woody Notes, Benzoin",4.29,2015,warm spicy,3.236,"Whiskey, Grapefruit, Pomelo, Cardamom, Lavender, Sage, Red Thyme, Leather, Tonka Bean, Woody Notes, Benzoin","['Whiskey', 'Grapefruit', 'Pomelo', 'Cardamom', 'Lavender', 'Sage', 'Red Thyme', 'Leather', 'Tonka Bean', 'Woody Notes', 'Benzoin']"
https://www.fragrantica.com/perfume/Amouage/Jubilation-40-Man-87958.html,Jubilation 40 Man,Amouage,men,"Blackberry, Labdanum, Black Currant, Davana, Orange, Rosemary","Frankincense, Cloves, Bay Leaf, Cinnamon, Broom, Celery Seeds, Rose","Opoponax, Patchouli, Myrrh, Agarwood, Oud, Guaiac Wood, Moss, Cedar, Ambergris, Musk, Cistus Incanus",4.45,2023,woody,4.222,"Blackberry, Labdanum, Black Currant, Davana, Orange, Rosemary, Frankincense, Cloves, Bay Leaf, Cinnamon, Broom, Celery Seeds, Rose, Opoponax, Patchouli, Myrrh, Agarwood, Oud, Guaiac Wood, Moss, Cedar, Ambergris, Musk, Cistus Incanus","['Blackberry', 'Labdanum', 'Black Currant', 'Davana', 'Orange', 'Rosemary', 'Frankincense', 'Cloves', 'Bay Leaf', 'Cinnamon', 'Broom', 'Celery Seeds', 'Rose', 'Opoponax', 'Patchouli', 'Myrrh', 'Agarwood', 'Oud', 'Guaiac Wood', 'Moss', 'Cedar', 'Ambergris', 'Musk', 'Cistus Incanus']"
